Date/time,Anemómetro 1;wind_speed;Avg,Anemómetro 1;wind_speed;Max,Anemómetro 1;wind_speed;Min,Anemómetro 1;wind_speed;StdDev,Anemómetro 1;wind_speed;Count,Anemómetro 2;wind_speed;Avg,Anemómetro 2;wind_speed;Max,Anemómetro 2;wind_speed;Min,Anemómetro 2;wind_speed;StdDev,Anemómetro 2;wind_speed;Count,Anemómetro 3;wind_speed;Avg,Anemómetro 3;wind_speed;Max,Anemómetro 3;wind_speed;Min,Anemómetro 3;wind_speed;StdDev,Anemómetro 3;wind_speed;Count,Anemómetro 4;wind_speed;Avg,Anemómetro 4;wind_speed;Max,Anemómetro 4;wind_speed;Min,Anemómetro 4;wind_speed;StdDev,Anemómetro 4;wind_speed;Count,Anemómetro 5;wind_speed;Avg,Anemómetro 5;wind_speed;Max,Anemómetro 5;wind_speed;Min,Anemómetro 5;wind_speed;StdDev,Anemómetro 5;wind_speed;Count,Anemómetro 6;wind_speed;Avg,Anemómetro 6;wind_speed;Max,Anemómetro 6;wind_speed;Min,Anemómetro 6;wind_speed;StdDev,Anemómetro 6;wind_speed;Count,Veleta 1;wind_direction;Avg,Veleta 1;wind_direction;StdDev,Veleta 1;wind_direction;Count,Veleta 2;wind_direction;Avg,Veleta 2;wind_direction;StdDev,Veleta 2;wind_direction;Count,Veleta 3;wind_direction;Avg,Veleta 3;wind_direction;StdDev,Veleta 3;wind_direction;Count,Hygro;humidity;Avg,Hygro;humidity;Max,Hygro;humidity;Min,Hygro;humidity;StdDev,Hygro;humidity;Count,Hygro;temperature;Avg,Hygro;temperature;Max,Hygro;temperature;Min,Hygro;temperature;StdDev,Hygro;temperature;Count,Barómetro 1;air_pressure;Avg,Barómetro 1;air_pressure;Max,Barómetro 1;air_pressure;Min,Barómetro 1;air_pressure;StdDev,Barómetro 1;air_pressure;Count,A1;Avg,A1;Max,A1;Min,A1;StdDev,A1;Count,A2;Avg,A2;Max,A2;Min,A2;StdDev,A2;Count,A3;Avg,A3;Max,A3;Min,A3;StdDev,A3;Count,C1;Avg,C1;Max,C1;Min,C1;StdDev,C1;Count,C2;Avg,C2;Max,C2;Min,C2;StdDev,C2;Count,C3;Avg,C3;Max,C3;Min,C3;StdDev,C3;Count,C4;Avg,C4;Max,C4;Min,C4;StdDev,C4;Count,C5;Avg,C5;Max,C5;Min,C5;StdDev,C5;Count,C6;Avg,C6;Max,C6;Min,C6;StdDev,C6;Count,D1;Avg,D1;Max,D1;Min,D1;StdDev,D1;Count,D2;Avg,D2;Max,D2;Min,D2;StdDev,D2;Count,D3;Avg,D3;Max,D3;Min,D3;StdDev,D3;Count,V;Avg,V;Max,V;Min,I;Avg,I;Max,I;Min,T,addr
2017-05-10 00:00:00,11.0052,13.2966,8.6046,1.0015,600,10.9724,13.2089,8.8360,1.0114,600,10.6578,13.5220,7.9597,1.0032,600,10.6357,13.4917,8.0625,1.0216,600,10.3291,13.0839,7.5567,0.9854,600,10.3077,13.0426,7.2726,0.9870,600,315.0642,4.8735,600,316.2487,4.9682,600,314.2497,5.3099,600,87.3548,87.4966,87.1609,0.0766,600,24.45483,24.46638,24.44197,0.00444,600,997.8003,998.1079,997.5402,0.1253,600,3.2967,3.3018,3.2923,0.0021,600,0.8735,0.8750,0.8716,0.0008,600,0.54455,0.54466,0.54442,0.00004,600,234.1867,284.0000,182.0000,21.7717,600,233.4133,282.0000,187.0000,21.9736,600,226.6933,289.0000,168.0000,21.8225,600,225.9267,288.0000,170.0000,22.2042,600,219.1900,279.0000,159.0000,21.3937,600,218.7517,278.0000,153.0000,21.3823,600,224.8933,262,188,13.8796,600,228.2633,271,189,14.1497,600,222.5750,265,166,15.1258,600,12.26,12.31,12.21,25.4533,29,25,26.0,2100227
2017-05-10 00:10:00,10.9219,14.2626,8.4206,1.0718,600,10.8441,14.4517,8.2837,1.0487,600,10.3509,13.2462,7.1782,1.0032,600,10.2993,12.7555,7.4184,1.0080,600,9.8708,12.4391,6.5434,0.9694,600,9.8422,12.5348,6.8110,0.9843,600,314.9202,4.2170,600,316.4826,4.7219,600,314.3126,5.4022,600,87.5938,87.7102,87.4660,0.0754,600,24.43615,24.45418,24.42061,0.00578,600,997.7294,997.9431,997.3754,0.0935,600,3.2955,3.2991,3.2896,0.0016,600,0.8759,0.8771,0.8747,0.0008,600,0.54436,0.54454,0.54421,0.00006,600,232.3750,305.0000,178.0000,23.2998,600,230.6250,309.0000,175.0000,22.7828,600,220.0183,283.0000,151.0000,21.8237,600,218.6150,272.0000,156.0000,21.9072,600,209.2400,265.0000,137.0000,21.0455,600,208.6683,267.0000,143.0000,21.3240,600,224.4833,263,185,12.0100,600,228.9317,296,188,13.4532,600,222.7550,270,182,15.3879,600,12.25,12.31,12.21,25.4767,29,25,25.9,2100289
2017-05-10 00:20:00,9.5406,12.7906,6.5346,1.2260,600,9.4926,12.2422,6.2583,1.1515,600,9.1907,12.4187,5.9370,1.2328,600,9.1777,11.9273,5.5780,1.2397,600,8.8579,12.6233,5.3919,1.2053,600,8.8642,12.1655,5.1031,1.2080,600,314.2193,6.4985,600,314.8760,7.2992,600,313.7371,7.3352,600,87.8026,87.9238,87.6186,0.0690,600,24.40993,24.43587,24.38398,0.01162,600,997.7457,997.9431,997.5402,0.0833,600,3.2958,3.2991,3.2923,0.0014,600,0.8780,0.8792,0.8762,0.0007,600,0.54410,0.54436,0.54384,0.00012,600,202.3483,273.0000,137.0000,26.6528,600,201.2633,261.0000,131.0000,25.0165,600,194.7800,265.0000,124.0000,26.8177,600,194.2383,254.0000,116.0000,26.9442,600,187.2483,269.0000,112.0000,26.1682,600,187.4800,259.0000,106.0000,26.1690,600,222.4900,293,174,18.5173,600,224.3400,279,154,20.8059,600,221.1217,296,160,20.9061,600,12.25,12.31,12.21,25.4767,29,23,25.1,2100350
2017-05-10 00:30:00,9.2130,11.9626,6.5806,0.9341,600,9.1974,11.5058,6.2583,0.9299,600,8.9296,11.3614,6.3507,0.9241,600,8.9146,11.4212,6.1761,0.9391,600,8.5023,10.6428,5.9446,0.8916,600,8.4984,10.8731,5.8878,0.8865,600,315.9474,6.2327,600,315.7861,5.5992,600,313.8660,5.6267,600,88.0195,88.1680,87.8933,0.0687,600,24.36932,24.39924,24.34126,0.01400,600,997.7183,997.9431,997.5402,0.0793,600,3.2953,3.2991,3.2923,0.0013,600,0.8802,0.8817,0.8789,0.0007,600,0.54369,0.54399,0.54341,0.00014,600,195.2250,255.0000,138.0000,20.3056,600,194.8517,245.0000,131.0000,20.2013,600,189.1000,242.0000,133.0000,20.1027,600,188.5200,243.0000,129.0000,20.4115,600,179.5283,226.0000,124.0000,19.3580,600,179.5567,231.0000,123.0000,19.2053,600,227.4000,274,149,17.7629,600,226.9450,288,172,15.9518,600,221.4867,283,162,16.0332,600,12.25,12.31,12.21,25.4300,29,25,25.0,2100411
2017-05-10 00:40:00,8.8514,11.3646,6.4426,0.8876,600,8.7792,11.3677,5.8901,0.9322,600,8.3479,11.0396,5.3853,0.9626,600,8.3243,11.1452,4.9798,0.9927,600,7.9477,10.6428,4.9774,1.0011,600,7.8920,10.3653,4.9646,0.9816,600,315.7865,5.6170,600,317.2268,5.4543,600,315.2918,6.2408,600,88.2524,88.4121,88.1069,0.0735,600,24.32454,24.35041,24.29243,0.01446,600,997.6866,997.9431,997.3571,0.0886,600,3.2948,3.2991,3.2893,0.0015,600,0.8825,0.8841,0.8811,0.0007,600,0.54325,0.54350,0.54292,0.00014,600,187.3650,242.0000,135.0000,19.2967,600,185.7650,242.0000,123.0000,20.2527,600,176.4450,235.0000,112.0000,20.9390,600,175.6900,237.0000,103.0000,21.5761,600,167.4883,226.0000,103.0000,21.7353,600,166.4200,220.0000,103.0000,21.2653,600,226.9550,282,182,16.0038,600,231.0483,281,183,15.5376,600,225.5367,271,171,17.7816,600,12.24,12.26,12.21,25.4733,27,25,25.0,2100474
2017-05-10 00:50:00,9.5535,13.8946,6.5346,1.2846,600,9.4144,14.3136,6.3504,1.2937,600,9.0591,13.4301,6.3047,0.9680,600,8.9833,13.0776,6.1761,1.0492,600,8.5916,13.6827,5.9446,0.9184,600,8.5331,12.9503,6.2571,0.9671,600,313.7157,6.4543,600,315.0658,7.7802,600,313.9533,7.3587,600,88.5111,88.6563,88.3511,0.0852,600,24.28276,24.30158,24.26191,0.00761,600,997.5964,997.9247,997.3571,0.1148,600,3.2933,3.2987,3.2893,0.0019,600,0.8851,0.8866,0.8835,0.0009,600,0.54283,0.54302,0.54262,0.00008,600,202.6283,297.0000,137.0000,27.9266,600,199.5650,306.0000,133.0000,28.1048,600,191.9167,287.0000,132.0000,21.0574,600,190.0133,279.0000,129.0000,22.8034,600,181.4683,292.0000,124.0000,19.9399,600,180.3067,276.0000,131.0000,20.9515,600,221.0400,269,149,18.3956,600,224.8300,274,128,22.2091,600,221.7000,281,138,20.9782,600,12.23,12.31,12.21,25.4533,29,25,25.0,2100536
2017-05-10 01:00:00,9.8921,13.9866,5.8906,1.5009,600,9.7746,13.8993,5.4758,1.4912,600,9.1940,12.6486,5.6612,1.3794,600,9.1759,12.5715,5.9921,1.3437,600,8.7239,13.1300,5.2998,1.3811,600,8.6521,13.5965,5.3800,1.4154,600,312.0551,6.3241,600,312.7257,6.5211,600,310.3483,6.5569,600,88.6830,88.7783,88.5647,0.0518,600,24.25299,24.28938,24.21613,0.02060,600,997.4101,997.7416,997.1740,0.0938,600,3.2902,3.2957,3.2862,0.0016,600,0.8868,0.8878,0.8856,0.0005,600,0.54253,0.54289,0.54216,0.00021,600,209.9900,299.0000,123.0000,32.6286,600,207.3900,297.0000,114.0000,32.3972,600,194.8500,270.0000,118.0000,30.0061,600,194.1983,268.0000,125.0000,29.2037,600,184.3400,280.0000,110.0000,29.9839,600,182.8850,290.0000,112.0000,30.6621,600,216.3267,280,149,18.0234,600,218.2383,272,152,18.5829,600,211.4767,267,160,18.6815,600,12.23,12.26,12.21,25.5400,29,25,25.0,2100597
2017-05-10 01:10:00,9.7901,12.3766,7.2246,1.0398,600,9.7064,12.4724,6.4425,1.0333,600,9.3771,12.0050,6.2128,1.0431,600,9.4132,11.8813,6.9123,0.9695,600,8.9192,11.6100,6.0368,1.0345,600,8.9083,11.1039,5.7493,1.0269,600,312.6918,5.8918,600,313.3590,6.5378,600,311.9713,6.3123,600,88.8943,89.0530,88.7478,0.0661,600,24.19154,24.22529,24.16120,0.01546,600,997.2683,997.5585,996.9909,0.1094,600,3.2878,3.2926,3.2832,0.0018,600,0.8889,0.8905,0.8875,0.0007,600,0.54192,0.54225,0.54161,0.00015,600,207.7717,264.0000,152.0000,22.6044,600,205.9100,266.0000,135.0000,22.4482,600,198.8333,256.0000,130.0000,22.6905,600,199.3567,253.0000,145.0000,21.0718,600,188.5800,247.0000,126.0000,22.4598,600,188.4350,236.0000,120.0000,22.2475,600,218.1450,269,165,16.7827,600,220.0400,280,163,18.6300,600,216.0867,267,158,17.9881,600,12.22,12.26,12.21,25.5567,29,25,25.0,2100658
2017-05-10 01:20:00,9.8387,12.6526,7.4086,1.0874,600,9.7185,13.0247,7.1329,1.1439,600,9.4522,12.1889,5.7531,1.0126,600,9.3630,12.0654,6.7282,1.0199,600,9.1103,11.1955,6.4052,0.9429,600,9.0126,11.5193,5.3339,0.9534,600,313.8212,4.9777,600,315.1585,5.1717,600,313.4394,5.6645,600,89.1162,89.2056,88.9920,0.0462,600,24.16824,24.17951,24.15509,0.00388,600,996.9693,997.3754,996.6430,0.1188,600,3.2828,3.2896,3.2774,0.0020,600,0.8912,0.8921,0.8899,0.0005,600,0.54168,0.54180,0.54155,0.00004,600,208.8283,270.0000,156.0000,23.6397,600,206.1717,278.0000,150.0000,24.8508,600,200.4683,260.0000,120.0000,22.0280,600,198.2650,257.0000,141.0000,22.1680,600,192.7300,238.0000,134.0000,20.4702,600,190.6950,245.0000,111.0000,20.6540,600,221.3583,272,166,14.1808,600,225.1533,264,170,14.7329,600,220.2650,269,166,16.1387,600,12.22,12.26,12.21,25.5733,29,25,25.0,2100720
2017-05-10 01:30:00,8.7891,12.0086,6.0286,1.1579,600,8.7045,11.9661,5.9361,1.1285,600,8.1590,10.8558,5.4313,1.1076,600,8.2005,11.0071,5.3939,1.1078,600,7.6908,10.3664,4.8392,1.1646,600,7.7267,10.5961,5.1954,1.1577,600,313.0870,7.6352,600,314.1046,6.8073,600,312.7866,7.1132,600,89.2219,89.3277,89.1446,0.0384,600,24.15487,24.17951,24.12458,0.01081,600,996.8802,997.1923,996.6430,0.0944,600,3.2813,3.2865,3.2774,0.0016,600,0.8922,0.8933,0.8914,0.0004,600,0.54155,0.54180,0.54125,0.00011,600,186.0117,256.0000,126.0000,25.1717,600,184.1433,255.0000,124.0000,24.5157,600,172.3367,231.0000,113.0000,24.0934,600,172.9983,234.0000,112.0000,24.0768,600,161.9100,220.0000,100.0000,25.2839,600,162.8383,225.0000,108.0000,25.0797,600,219.2667,295,160,21.7661,600,222.1567,282,156,19.4011,600,218.4133,301,152,20.2809,600,12.22,12.26,12.21,25.5633,29,25,25.0,2100781
