Date/time,Anemómetro 1;wind_speed;Avg,Anemómetro 1;wind_speed;Max,Anemómetro 1;wind_speed;Min,Anemómetro 1;wind_speed;StdDev,Anemómetro 1;wind_speed;Count,Anemómetro 2;wind_speed;Avg,Anemómetro 2;wind_speed;Max,Anemómetro 2;wind_speed;Min,Anemómetro 2;wind_speed;StdDev,Anemómetro 2;wind_speed;Count,Anemómetro 3;wind_speed;Avg,Anemómetro 3;wind_speed;Max,Anemómetro 3;wind_speed;Min,Anemómetro 3;wind_speed;StdDev,Anemómetro 3;wind_speed;Count,Anemómetro 4;wind_speed;Avg,Anemómetro 4;wind_speed;Max,Anemómetro 4;wind_speed;Min,Anemómetro 4;wind_speed;StdDev,Anemómetro 4;wind_speed;Count,Anemómetro 5;wind_speed;Avg,Anemómetro 5;wind_speed;Max,Anemómetro 5;wind_speed;Min,Anemómetro 5;wind_speed;StdDev,Anemómetro 5;wind_speed;Count,Anemómetro 6;wind_speed;Avg,Anemómetro 6;wind_speed;Max,Anemómetro 6;wind_speed;Min,Anemómetro 6;wind_speed;StdDev,Anemómetro 6;wind_speed;Count,Veleta 1;wind_direction;Avg,Veleta 1;wind_direction;StdDev,Veleta 1;wind_direction;Count,Veleta 2;wind_direction;Avg,Veleta 2;wind_direction;StdDev,Veleta 2;wind_direction;Count,Veleta 3;wind_direction;Avg,Veleta 3;wind_direction;StdDev,Veleta 3;wind_direction;Count,Hygro;humidity;Avg,Hygro;humidity;Max,Hygro;humidity;Min,Hygro;humidity;StdDev,Hygro;humidity;Count,Hygro;temperature;Avg,Hygro;temperature;Max,Hygro;temperature;Min,Hygro;temperature;StdDev,Hygro;temperature;Count,Barómetro 1;air_pressure;Avg,Barómetro 1;air_pressure;Max,Barómetro 1;air_pressure;Min,Barómetro 1;air_pressure;StdDev,Barómetro 1;air_pressure;Count,A1;Avg,A1;Max,A1;Min,A1;StdDev,A1;Count,A2;Avg,A2;Max,A2;Min,A2;StdDev,A2;Count,A3;Avg,A3;Max,A3;Min,A3;StdDev,A3;Count,C1;Avg,C1;Max,C1;Min,C1;StdDev,C1;Count,C2;Avg,C2;Max,C2;Min,C2;StdDev,C2;Count,C3;Avg,C3;Max,C3;Min,C3;StdDev,C3;Count,C4;Avg,C4;Max,C4;Min,C4;StdDev,C4;Count,C5;Avg,C5;Max,C5;Min,C5;StdDev,C5;Count,C6;Avg,C6;Max,C6;Min,C6;StdDev,C6;Count,D1;Avg,D1;Max,D1;Min,D1;StdDev,D1;Count,D2;Avg,D2;Max,D2;Min,D2;StdDev,D2;Count,D3;Avg,D3;Max,D3;Min,D3;StdDev,D3;Count,V;Avg,V;Max,V;Min,I;Avg,I;Max,I;Min,T,addr
2017-09-16 00:00:00,7.1279,8.1906,5.8906,0.4314,600,7.0769,8.3757,5.6599,0.4920,600,6.5431,7.7758,5.1095,0.5297,600,6.5337,7.6484,4.8878,0.5267,600,6.0558,7.4646,4.6550,0.4901,600,6.0205,7.3187,4.5953,0.4775,600,297.3733,3.6516,600,297.6891,4.2769,600,293.9577,4.4328,600,86.5182,86.5505,86.4589,0.0148,600,26.11819,26.14185,26.10218,0.00769,600,998.6584,998.8586,998.4558,0.0737,600,3.3110,3.3143,3.3076,0.0012,600,0.8652,0.8655,0.8646,0.0001,600,0.56118,0.56142,0.56102,0.00008,600,149.8983,173.0000,123.0000,9.3788,600,148.7833,177.0000,118.0000,10.6880,600,137.1850,164.0000,106.0000,11.5231,600,136.7717,161.0000,101.0000,11.4482,600,126.4133,157.0000,96.0000,10.6407,600,125.8750,154.0000,95.0000,10.3443,600,174.5733,211,147,10.3990,600,175.4717,219,137,12.1813,600,164.8567,205,106,12.6272,600,12.21,12.26,12.16,25.5133,29,25,27.0,3240809
2017-09-16 00:10:00,6.9598,8.2826,5.2926,0.5030,600,6.8764,8.3757,5.6599,0.4650,600,6.3091,7.9597,5.1095,0.4953,600,6.3100,7.6484,5.1179,0.5002,600,5.8666,7.5567,4.3786,0.5431,600,5.8106,7.3649,4.4107,0.5690,600,300.9317,3.5487,600,300.1767,4.2762,600,296.9418,4.8856,600,86.5178,86.5505,86.4589,0.0127,600,26.08968,26.11744,26.05945,0.01261,600,998.5659,998.8586,998.3093,0.0933,600,3.3094,3.3143,3.3052,0.0016,600,0.8652,0.8655,0.8646,0.0001,600,0.56090,0.56117,0.56059,0.00013,600,146.2433,175.0000,110.0000,10.9345,600,144.4283,177.0000,118.0000,10.1014,600,132.0950,168.0000,106.0000,10.7745,600,131.9100,161.0000,106.0000,10.8710,600,122.3050,159.0000,90.0000,11.7917,600,121.3283,155.0000,91.0000,12.3257,600,184.6950,212,152,10.1051,600,182.5467,226,143,12.1787,600,173.3450,219,132,13.9143,600,12.21,12.26,12.16,25.5200,29,25,27.0,3240870
2017-09-16 00:20:00,7.1368,8.4666,5.8906,0.4737,600,7.0823,8.5598,5.6599,0.5092,600,6.4912,7.8677,4.5119,0.6077,600,6.4493,7.8325,4.7958,0.6001,600,6.0269,7.8792,4.5168,0.6535,600,5.9885,7.6880,4.3183,0.6284,600,300.3712,3.4453,600,300.2620,4.2202,600,298.1951,4.8162,600,86.5343,86.5810,86.4895,0.0171,600,26.04717,26.07776,26.00452,0.01901,600,998.4991,998.6755,998.2910,0.0717,600,3.3083,3.3113,3.3048,0.0012,600,0.8653,0.8658,0.8649,0.0002,600,0.56047,0.56078,0.56005,0.00019,600,150.0917,179.0000,123.0000,10.2976,600,148.9000,181.0000,118.0000,11.0626,600,136.0567,166.0000,93.0000,13.2199,600,134.9383,165.0000,99.0000,13.0428,600,125.7867,166.0000,93.0000,14.1886,600,125.1817,162.0000,89.0000,13.6144,600,183.1000,212,148,9.8114,600,182.7900,224,147,12.0187,600,176.9133,223,137,13.7183,600,12.21,12.26,12.16,25.5733,29,25,27.0,3240932
2017-09-16 00:30:00,7.3146,8.6046,5.2466,0.5679,600,7.2421,8.4217,5.2457,0.5616,600,6.6080,7.7298,4.9256,0.5136,600,6.5766,7.8785,4.9798,0.5015,600,6.0148,7.6028,4.5628,0.5629,600,5.9669,7.1803,4.5030,0.5598,600,297.3386,3.4936,600,297.3527,3.8248,600,294.0808,4.9275,600,86.5850,86.7031,86.4895,0.0526,600,25.96217,26.01062,25.91296,0.02222,600,998.4416,998.6755,998.2910,0.0775,600,3.3074,3.3113,3.3048,0.0013,600,0.8658,0.8670,0.8649,0.0005,600,0.55962,0.56011,0.55913,0.00022,600,153.9567,182.0000,109.0000,12.3466,600,152.3733,178.0000,109.0000,12.2008,600,138.5967,163.0000,102.0000,11.1731,600,137.7050,166.0000,103.0000,10.8994,600,125.5233,160.0000,94.0000,12.2205,600,124.7133,151.0000,93.0000,12.1265,600,174.4733,214,137,9.9496,600,174.5150,210,138,10.8927,600,165.2067,212,123,14.0367,600,12.21,12.26,12.16,25.5367,29,25,27.0,3240993
2017-09-16 00:40:00,7.4995,8.5586,6.2586,0.4746,600,7.4517,8.3757,6.3504,0.4313,600,6.6992,8.0516,5.3853,0.4221,600,6.6593,7.9705,5.3019,0.4260,600,6.1256,7.3264,5.0234,0.3496,600,6.0623,7.0879,5.1954,0.3312,600,295.0161,2.8102,600,294.9022,3.2734,600,292.6287,3.7030,600,86.6823,86.7946,86.5810,0.0500,600,25.85664,25.93127,25.78173,0.04157,600,998.4886,998.6755,998.2910,0.0772,600,3.3081,3.3113,3.3048,0.0013,600,0.8668,0.8679,0.8658,0.0005,600,0.55857,0.55931,0.55782,0.00042,600,157.9767,181.0000,131.0000,10.3183,600,156.9267,177.0000,133.0000,9.3709,600,140.5817,170.0000,112.0000,9.1815,600,139.5033,168.0000,110.0000,9.2585,600,127.9283,154.0000,104.0000,7.5905,600,126.7800,149.0000,108.0000,7.1748,600,167.8683,199,142,8.0017,600,167.5450,196,139,9.3209,600,161.0800,202,133,10.5454,600,12.21,12.26,12.16,25.5000,29,25,27.0,3241054
2017-09-16 00:50:00,7.6161,8.6506,6.3506,0.3805,600,7.5409,8.3757,6.6726,0.3719,600,6.9384,8.0976,5.9829,0.3647,600,6.8777,8.2926,5.8540,0.3549,600,6.3699,7.4646,5.5762,0.3386,600,6.2911,7.5034,5.4723,0.3244,600,294.6918,2.4474,600,293.5515,2.8399,600,290.5178,2.9497,600,86.8722,87.0083,86.7336,0.0712,600,25.71673,25.79394,25.63524,0.04132,600,998.3914,998.6755,998.1262,0.0989,600,3.3065,3.3113,3.3021,0.0016,600,0.8687,0.8701,0.8673,0.0007,600,0.55717,0.55794,0.55635,0.00041,600,160.5100,183.0000,133.0000,8.2725,600,158.8633,177.0000,140.0000,8.0800,600,145.7850,171.0000,125.0000,7.9333,600,144.2483,175.0000,122.0000,7.7142,600,133.2317,157.0000,116.0000,7.3515,600,131.7367,158.0000,114.0000,7.0275,600,166.9450,187,140,6.9682,600,163.7017,191,139,8.0863,600,155.0717,177,129,8.3989,600,12.21,12.26,12.16,25.5333,29,25,26.6,3241116
2017-09-16 01:00:00,7.7718,8.5126,6.7646,0.2495,600,7.7000,8.2837,6.8107,0.2497,600,6.9269,7.7758,5.8910,0.2763,600,6.8382,7.9245,6.1301,0.2794,600,6.3273,7.0501,5.5762,0.2965,600,6.2650,7.0418,5.5185,0.2923,600,294.9981,1.8990,600,294.7853,2.4441,600,291.7312,2.4818,600,87.1302,87.3135,86.9778,0.0863,600,25.57222,25.64745,25.50096,0.03892,600,998.3218,998.4924,998.1079,0.0717,600,3.3054,3.3082,3.3018,0.0012,600,0.8713,0.8731,0.8698,0.0009,600,0.55572,0.55647,0.55501,0.00039,600,163.8967,180.0000,142.0000,5.4239,600,162.3200,175.0000,143.0000,5.4243,600,145.5333,164.0000,123.0000,6.0113,600,143.3900,167.0000,128.0000,6.0726,600,132.3083,148.0000,116.0000,6.4368,600,131.1717,148.0000,115.0000,6.3324,600,167.8167,186,153,5.4066,600,167.2117,189,147,6.9588,600,158.5250,187,138,7.0665,600,12.21,12.26,12.16,25.5633,29,25,26.0,3241177
2017-09-16 01:10:00,8.0949,8.7426,7.0406,0.3058,600,8.0116,8.5598,7.0408,0.2885,600,7.2474,7.9597,6.3507,0.3124,600,7.1980,7.9245,6.3601,0.3256,600,6.5503,7.2343,5.7143,0.2948,600,6.4726,7.0879,5.6108,0.2857,600,294.2704,1.2496,600,293.6095,1.5920,600,290.0400,1.7626,600,87.4486,87.6186,87.2829,0.1017,600,25.46309,25.51317,25.42466,0.02457,600,998.2550,998.5107,997.9431,0.1054,600,3.3042,3.3085,3.2991,0.0018,600,0.8745,0.8762,0.8728,0.0010,600,0.55463,0.55513,0.55425,0.00025,600,170.9200,185.0000,148.0000,6.6484,600,169.0900,181.0000,148.0000,6.2685,600,152.5067,168.0000,133.0000,6.7951,600,151.2117,167.0000,133.0000,7.0775,600,137.1500,152.0000,119.0000,6.4010,600,135.6700,149.0000,117.0000,6.1891,600,165.7467,175,150,3.5577,600,163.8667,183,143,4.5325,600,153.7133,167,130,5.0183,600,12.21,12.26,12.16,25.5900,29,25,26.0,3241238
2017-09-16 01:20:00,8.0273,8.5126,7.5466,0.1720,600,7.9334,8.4217,7.4551,0.1652,600,7.2428,7.7298,6.5346,0.2307,600,7.1785,7.7404,6.4061,0.2426,600,6.5944,7.2804,5.8525,0.2681,600,6.5021,7.1803,5.7493,0.2772,600,293.5613,0.9679,600,292.5424,1.3392,600,288.7069,1.5307,600,87.7442,87.8933,87.5881,0.0802,600,25.40478,25.43687,25.36973,0.01609,600,998.1169,998.3093,997.9247,0.0752,600,3.3019,3.3052,3.2987,0.0013,600,0.8774,0.8789,0.8759,0.0008,600,0.55405,0.55437,0.55370,0.00016,600,169.4500,180.0000,159.0000,3.7400,600,167.3917,178.0000,157.0000,3.5898,600,152.4050,163.0000,137.0000,5.0193,600,150.7867,163.0000,134.0000,5.2726,600,138.1067,153.0000,122.0000,5.8202,600,136.3083,151.0000,120.0000,6.0042,600,163.7300,172,155,2.7556,600,160.8317,176,148,3.8128,600,149.9217,163,134,4.3578,600,12.21,12.26,12.16,25.5767,29,25,26.0,3241301
2017-09-16 01:30:00,8.1178,8.5586,7.0406,0.2694,600,8.0263,8.5138,6.9028,0.2647,600,7.3587,7.8677,6.2588,0.3040,600,7.3130,7.8325,6.2221,0.3097,600,6.7593,7.2804,5.7143,0.2973,600,6.6856,7.2264,5.5647,0.2936,600,294.3119,1.0531,600,293.5901,1.4117,600,289.9865,1.5878,600,88.0391,88.2595,87.8323,0.1042,600,25.34637,25.38804,25.31480,0.01682,600,997.9865,998.1628,997.7416,0.0928,600,3.2998,3.3027,3.2957,0.0015,600,0.8804,0.8826,0.8783,0.0010,600,0.55346,0.55388,0.55315,0.00017,600,171.4183,181.0000,148.0000,5.8558,600,169.4100,180.0000,145.0000,5.7516,600,154.9267,166.0000,131.0000,6.6134,600,153.7100,165.0000,130.0000,6.7316,600,141.6867,153.0000,119.0000,6.4543,600,140.2833,152.0000,116.0000,6.3595,600,165.8650,177,158,2.9981,600,163.8117,173,152,4.0191,600,153.5617,167,139,4.5204,600,12.21,12.26,12.16,25.5867,29,25,26.0,3241363
