,Timestamp,Ch1Anem,Ch2Anem,Ch3Anem,Ch4Anem,Ch5Anem,Ch6Anem,Ch13Vane,Ch14Vane,Ch16Analog,Ch17Analog
0,2017-10-03 21:00:00,0.2418,0.246086,0.26849,0.41,0.23962,0.36,123.0,115.0,-86.38,105.9
1,2017-10-03 21:10:00,0.2418,0.24188,0.26849,0.41,0.23962,0.36,123.0,115.0,-86.38,105.9
2,2017-10-03 21:20:00,0.2418,0.24188,0.26849,0.41,0.23962,0.36,123.0,115.0,-86.38,105.9
3,2017-10-03 21:30:00,6.50991,6.416271,6.516676,6.061308,6.113983,5.766428,92.59,84.43,0.366017,650.616751
4,2017-10-03 21:40:00,8.15741,7.997226,8.217065,7.692448,7.780485,7.32677,86.17,79.31,17.521962,760.487746
5,2017-10-03 21:50:00,8.937404,8.896575,8.912575,8.372408,8.447697,7.588742,79.16,71.36,17.140531,760.437872
6,2017-10-03 22:00:00,9.147432,9.099157,9.156573,8.571048,8.646944,7.9434,81.18,73.46,17.064244,760.338126
7,2017-10-03 22:10:00,7.97706,7.826721,7.711585,7.16758,7.205645,6.704778,88.72,81.6,17.009149,760.188506
8,2017-10-03 22:20:00,9.368113,9.366078,9.433257,8.975968,9.075975,8.420618,73.34,64.88,16.704003,760.188506
9,2017-10-03 22:30:00,8.876527,8.881646,8.775753,8.342612,8.505715,8.022298,69.06,59.78,16.475145,760.105383
10,2017-10-03 22:40:00,8.903922,8.888117,8.837323,8.483188,8.562207,7.933442,63.77,54.69,16.335286,760.05551
11,2017-10-03 22:50:00,8.627689,8.659836,8.552278,8.01562,8.169819,7.50678,65.52,57.22,16.263238,760.072134
12,2017-10-03 23:00:00,9.604014,9.637389,9.487225,9.132588,9.20957,8.56769,68.57,60.47,16.042855,760.171881
13,2017-10-03 23:10:00,9.949494,9.959774,9.781392,9.12342,9.275986,8.40683,69.91,61.88,15.902997,760.221754
14,2017-10-03 23:20:00,10.469237,10.474526,10.418372,9.888948,10.040149,9.420248,71.27,62.54,15.665662,760.304877
15,2017-10-03 23:30:00,10.438798,10.474064,10.364404,9.702532,9.868384,9.213428,69.79,61.06,15.496137,760.288252
16,2017-10-03 23:40:00,10.914404,10.905897,10.821236,10.225108,10.350853,9.485358,69.05,60.44,15.347802,760.188506
17,2017-10-03 23:50:00,10.716552,10.743388,10.577237,9.76518,9.9348,9.033418,70.11,62.33,15.237611,760.138632
18,2017-10-04 00:00:00,10.785039,10.797373,10.761947,10.060848,10.203517,9.178958,70.89,62.13,15.085038,760.171881
19,2017-10-04 00:10:00,10.415969,10.415734,10.410771,9.878252,10.012667,9.39497,69.61,61.71,14.936704,760.188506
20,2017-10-04 00:20:00,10.95017,10.990249,10.927653,10.470352,10.629494,9.633962,67.92,59.5,14.818036,760.188506
21,2017-10-04 00:30:00,11.486654,11.535645,11.341918,10.554392,10.776067,9.668432,70.07,60.91,14.656987,760.188506
22,2017-10-04 00:40:00,10.625236,10.629917,10.471581,9.713228,9.866094,9.07325,71.35,62.42,14.576463,760.288252
23,2017-10-04 00:50:00,11.136607,11.16875,10.91169,10.134192,10.312683,9.128402,64.92,55.8,14.504415,760.304877
24,2017-10-04 01:00:00,11.140412,11.186175,10.929173,10.118912,10.293598,9.139892,60.07,50.74,14.368795,760.338126
25,2017-10-04 01:10:00,11.479044,11.528111,11.275028,10.443612,10.615753,9.496082,62.41,52.42,14.110269,760.321501
26,2017-10-04 01:20:00,12.564187,12.623294,12.325513,11.528492,11.740241,10.499542,63.97,54.63,13.97041,760.371375
27,2017-10-04 01:30:00,10.623714,10.679974,10.419893,9.687252,9.901974,8.91239,63.5,53.45,13.826314,760.554243
28,2017-10-04 01:40:00,10.026352,10.059563,9.737305,8.91714,9.073685,8.225288,64.69,54.25,13.453359,760.587492
29,2017-10-04 01:50:00,10.031679,10.075416,9.687897,8.812472,8.961465,8.136432,63.31,52.52,13.305024,760.637366
30,2017-10-04 02:00:00,10.021786,10.052399,9.636969,8.53514,8.740079,7.611722,66.91,57.02,13.220262,760.820235
31,2017-10-04 02:10:00,9.820129,9.788159,9.572359,8.79872,8.969099,7.980168,75.99,67.14,13.317739,761.069601
32,2017-10-04 02:20:00,9.839154,9.85943,9.661293,8.816292,9.032461,8.075152,76.12,67.76,13.2245,761.152724
33,2017-10-04 02:30:00,9.619233,9.627914,9.549555,8.579452,8.812602,7.803222,77.38,68.87,13.24569,761.152724
34,2017-10-04 02:40:00,9.419098,9.391591,9.114767,8.139388,8.275932,7.2157,76.83,68.63,13.241452,761.202597
35,2017-10-04 02:50:00,8.970126,8.991326,8.749909,7.578612,7.807204,6.80206,72.73,63.77,13.143975,761.235846
36,2017-10-04 03:00:00,9.666413,9.595421,9.110206,7.96596,8.185087,6.838828,76.64,69.43,13.012593,761.40209
37,2017-10-04 03:10:00,11.175417,11.147489,10.710258,9.57418,9.783647,8.684888,76.02,67.79,12.970212,761.501837
38,2017-10-04 03:20:00,10.72264,10.68931,10.292953,9.308308,9.467599,8.516368,76.13,68.03,13.04226,761.551711
39,2017-10-04 03:30:00,9.600209,9.546752,9.203701,8.227248,8.40571,7.401072,74.04,66.13,13.038022,761.634833
40,2017-10-04 03:40:00,9.633692,9.641318,9.445419,8.704748,8.895049,8.08128,70.52,61.75,13.118547,761.651457
41,2017-10-04 03:50:00,9.037091,9.020537,8.81832,7.952208,8.188904,7.16208,71.23,61.6,13.076165,761.701331
42,2017-10-04 04:00:00,10.543812,10.487005,10.114324,9.017988,9.222548,8.225288,78.0,68.49,13.02107,761.684706
43,2017-10-04 04:10:00,12.164678,12.130126,11.790389,10.630792,10.845536,9.69371,80.57,71.24,13.127023,761.767828
44,2017-10-04 04:20:00,10.613821,10.604774,10.511107,9.614672,9.821817,8.64429,79.62,69.59,13.118547,761.817702
45,2017-10-04 04:30:00,9.496717,9.455282,9.243987,8.315108,8.456094,7.447798,79.3,70.93,12.779496,761.867575
46,2017-10-04 04:40:00,8.190132,8.186266,8.112928,7.253148,7.520166,6.70631,72.95,64.29,12.737115,761.900824
47,2017-10-04 04:50:00,8.947297,8.985456,8.806918,7.971308,8.182797,7.36507,70.52,60.74,12.707448,761.900824
48,2017-10-04 05:00:00,9.393986,9.42071,9.175576,8.257808,8.493501,7.7136,67.14,57.19,12.694734,761.734579
49,2017-10-04 05:10:00,11.382401,11.423561,11.282629,10.33818,10.616516,9.454718,68.2,57.85,12.690496,761.651457
50,2017-10-04 05:20:00,12.105322,12.136042,11.662689,10.595648,10.866148,9.879848,69.08,59.53,12.711686,761.618208
51,2017-10-04 05:30:00,11.810066,11.84897,11.47798,10.442848,10.669191,9.369692,70.45,60.92,12.720163,761.651457
52,2017-10-04 05:40:00,11.449366,11.463865,11.106281,10.091408,10.302759,8.94303,70.7,61.84,12.715924,761.568335
53,2017-10-04 05:50:00,12.896731,12.93759,12.606758,11.332908,11.704361,10.404558,72.83,64.09,12.698972,761.535086
54,2017-10-04 06:00:00,12.681377,12.755621,12.504142,11.309988,11.658557,10.477328,72.71,63.88,12.686257,761.385466
55,2017-10-04 06:10:00,11.005721,10.976105,10.900288,9.629952,10.110382,8.818172,74.52,66.6,12.707448,761.235846
56,2017-10-04 06:20:00,10.51109,10.419755,10.169053,9.091332,9.47447,8.46045,81.07,73.65,12.677781,761.368842
57,2017-10-04 06:30:00,10.844395,10.796448,10.638047,9.297612,9.657686,8.48726,79.61,73.01,12.643876,761.385466
58,2017-10-04 06:40:00,10.450213,10.390775,9.999546,8.732252,9.05689,7.892078,76.9,69.58,12.639638,761.385466
59,2017-10-04 06:50:00,11.127476,11.104828,10.733062,9.545148,9.871438,8.78217,76.46,69.09,12.643876,761.269095
60,2017-10-04 07:00:00,13.893602,13.904142,13.325831,11.91966,12.213549,10.730108,77.64,69.19,12.576066,761.119475
61,2017-10-04 07:10:00,12.678333,12.681993,12.36808,11.0105,11.337166,10.07288,80.46,71.97,12.516732,761.069601
62,2017-10-04 07:20:00,12.776498,12.79477,12.413687,10.798108,11.179142,9.795588,82.69,74.48,12.45316,761.036353
63,2017-10-04 07:30:00,13.478873,13.509007,13.082593,11.56822,11.816581,10.2797,82.74,73.87,12.415017,760.903357
64,2017-10-04 07:40:00,12.721708,12.719524,12.333875,10.8768,11.182959,9.760352,82.93,74.0,12.427732,760.820235
65,2017-10-04 07:50:00,11.851919,11.8217,11.518266,10.267892,10.467653,9.209598,84.76,75.69,12.423493,760.836859
66,2017-10-04 08:00:00,10.82461,10.764649,10.410771,9.308308,9.466836,8.461982,85.25,76.49,12.465875,760.80361
67,2017-10-04 08:10:00,11.542205,11.496681,11.28795,10.065432,10.265352,9.148318,84.88,76.29,12.525209,760.737112
68,2017-10-04 08:20:00,12.17381,12.129202,11.774426,10.31144,10.556971,9.071718,82.32,73.86,12.563352,760.703864
69,2017-10-04 08:30:00,11.53079,11.530283,11.060674,9.66968,9.951595,8.646588,79.57,70.74,12.584542,760.637366
70,2017-10-04 08:40:00,11.766691,11.745899,11.263626,10.011952,10.333295,9.270878,75.26,66.34,12.593019,760.587492
71,2017-10-04 08:50:00,12.034552,12.091163,11.717417,10.393188,10.844773,9.450888,73.44,64.32,12.580304,760.520995
72,2017-10-04 09:00:00,12.445476,12.44188,11.900606,10.31908,10.723392,9.239472,76.09,67.76,12.563352,760.471121
73,2017-10-04 09:10:00,12.404384,12.413316,11.869441,10.397008,10.711941,9.266282,78.02,69.37,12.495542,760.404623
74,2017-10-04 09:20:00,12.567231,12.531223,12.140044,10.55592,10.940961,9.64392,80.85,72.87,12.406541,760.404623
75,2017-10-04 09:30:00,11.936387,11.934292,11.618602,10.050152,10.524908,9.185852,82.64,74.18,12.381112,760.537619
76,2017-10-04 09:40:00,11.871705,11.859416,11.395127,9.870612,10.173744,8.84345,83.66,74.91,12.338731,760.703864
77,2017-10-04 09:50:00,11.41284,11.367265,10.97098,9.526048,9.704253,8.301122,85.77,77.75,12.393827,760.720488
78,2017-10-04 10:00:00,11.230207,11.127291,10.969459,9.87978,9.963046,8.742338,85.36,77.85,12.478589,760.720488
79,2017-10-04 10:10:00,10.422057,10.366371,10.038312,8.697108,8.804968,7.704408,83.34,75.76,12.457399,760.753737
80,2017-10-04 10:20:00,11.546009,11.51332,11.027989,9.71552,9.818,8.473472,83.49,74.8,12.444684,760.770361
81,2017-10-04 10:30:00,11.293367,11.216033,10.877485,9.667388,9.829451,8.73238,87.65,78.91,12.440446,760.786986
82,2017-10-04 10:40:00,11.345874,11.239929,10.883566,9.785808,10.016484,8.857238,85.27,76.74,12.448922,760.853484
83,2017-10-04 10:50:00,10.673177,10.715933,10.223782,9.087512,9.348509,8.484962,75.2,66.41,12.465875,760.903357
84,2017-10-04 11:00:00,8.905443,8.887239,8.62981,7.753568,7.982023,6.97058,75.95,66.84,12.457399,761.019728
85,2017-10-04 11:10:00,7.79671,7.719259,7.368011,6.49526,6.723176,5.911202,77.38,69.41,12.440446,761.119475
86,2017-10-04 11:20:00,9.336913,9.262637,8.799317,7.730648,7.959884,6.708608,77.48,69.16,12.406541,761.119475
87,2017-10-04 11:30:00,9.782842,9.778591,9.38841,8.399912,8.611828,7.592572,76.36,66.47,12.423493,761.036353
88,2017-10-04 11:40:00,10.162566,10.158612,9.798875,8.78726,9.050783,7.630872,78.9,69.58,12.461637,761.069601
89,2017-10-04 11:50:00,10.664806,10.646834,10.21086,9.025628,9.316446,8.160178,78.77,70.35,12.49978,761.052977
90,2017-10-04 12:00:00,11.387728,11.403086,11.059914,10.038692,10.31879,8.9392,78.22,69.02,12.554875,761.10285
91,2017-10-04 12:10:00,11.972153,11.956894,11.638365,10.316788,10.679115,9.159808,77.73,68.42,12.542161,761.086226
92,2017-10-04 12:20:00,11.810827,11.761614,11.516746,10.180032,10.532542,9.267048,81.8,73.33,12.537923,761.069601
93,2017-10-04 12:30:00,11.348157,11.297612,11.059914,9.78428,10.16611,8.649652,81.33,72.46,12.554875,761.185973
94,2017-10-04 12:40:00,11.926494,11.944876,11.550191,10.065432,10.505823,9.243302,75.01,66.48,12.56759,761.269095
95,2017-10-04 12:50:00,10.825371,10.805923,10.571917,9.41756,9.879072,8.841918,77.12,68.65,12.584542,761.335593
96,2017-10-04 13:00:00,10.088752,10.095429,9.807996,8.735308,9.230945,8.263588,74.0,66.71,12.605733,761.368842
97,2017-10-04 13:10:00,9.549985,9.589875,9.462141,8.60772,9.026354,8.23448,71.54,63.6,12.609971,761.518462
98,2017-10-04 13:20:00,8.584314,8.624016,8.449662,7.341008,7.760637,6.900108,69.43,59.59,12.643876,761.684706
99,2017-10-04 13:30:00,8.722811,8.74807,8.666296,7.60306,8.117908,7.10846,70.86,62.24,12.698972,761.668082
100,2017-10-04 13:40:00,8.909248,8.942102,8.689099,7.51902,8.081265,7.145228,73.0,66.47,12.775258,761.834326
101,2017-10-04 13:50:00,10.2204,10.29718,9.922014,8.441168,9.182851,8.13873,69.03,60.71,12.868497,761.900824
102,2017-10-04 14:00:00,10.265297,10.386846,10.038312,8.49312,9.340875,8.507942,68.25,59.8,12.97445,761.967322
103,2017-10-04 14:10:00,11.448605,11.415473,11.208137,10.15482,10.667664,9.745798,65.72,57.06,13.046498,761.917448
104,2017-10-04 14:20:00,14.930804,14.980883,14.636278,13.335352,13.657902,12.173252,69.54,61.7,13.15669,761.8842
105,2017-10-04 14:30:00,14.63783,14.651658,14.58155,13.698252,13.999905,12.694132,75.58,67.72,13.398263,761.950697
106,2017-10-04 14:40:00,15.197143,15.191878,14.929685,13.751732,13.986164,12.641278,73.07,65.52,13.694932,762.000571
107,2017-10-04 14:50:00,15.093651,15.122085,15.005697,14.079488,14.309082,13.234162,76.88,68.55,13.995839,762.067068
108,2017-10-04 15:00:00,15.099739,15.114413,14.988214,13.9137,14.138844,12.86495,78.67,70.85,14.135697,762.116942
109,2017-10-04 15:10:00,13.907299,13.919395,13.715013,12.365072,12.704415,11.36742,76.74,69.31,14.279794,762.316435
110,2017-10-04 15:20:00,13.112086,13.092196,12.992899,11.87,12.1082,11.06485,81.63,73.96,14.508653,762.499304
111,2017-10-04 15:30:00,13.981113,13.991729,13.82523,12.734848,12.959391,11.85,83.46,76.05,14.597654,762.499304
112,2017-10-04 15:40:00,14.869165,14.792167,14.567867,13.219988,13.383841,12.001668,84.66,77.8,15.063848,762.715422
113,2017-10-04 15:50:00,13.010877,12.925434,12.954893,11.669068,11.895211,10.626698,82.85,74.57,15.017228,762.881667
114,2017-10-04 16:00:00,11.869422,11.775295,11.60796,10.595648,10.727209,9.91202,86.81,79.01,15.360517,763.014662
115,2017-10-04 16:10:00,10.731771,10.664629,10.764227,10.351168,10.493609,9.669198,74.89,68.34,15.28423,762.981413
116,2017-10-04 16:20:00,12.580929,12.633693,12.523145,11.65608,11.937198,10.817432,69.57,61.43,15.513089,762.964789
117,2017-10-04 16:30:00,13.239168,13.245738,13.141122,12.166432,12.53036,11.158302,70.6,61.43,15.118943,762.898291
118,2017-10-04 16:40:00,11.970631,11.992067,11.873242,10.92646,11.190593,10.112712,69.81,61.13,15.199468,762.981413
119,2017-10-04 16:50:00,12.150981,12.126429,12.046549,11.180872,11.406635,10.403792,76.66,69.68,15.373231,762.964789
120,2017-10-04 17:00:00,15.807441,15.740509,15.763536,14.629568,14.738113,13.223438,81.89,74.07,16.004712,763.3804
121,2017-10-04 17:10:00,14.133307,14.051399,14.130798,13.453008,13.536521,12.568508,82.0,74.52,16.080999,763.480147
122,2017-10-04 17:20:00,15.255738,15.24651,15.122755,13.911408,14.09762,12.947678,79.48,71.38,16.017427,763.546645
123,2017-10-04 17:30:00,15.046471,15.087744,14.739655,13.48586,13.818979,12.2713,71.96,62.28,15.407136,763.463522
124,2017-10-04 17:40:00,14.459003,14.491275,14.477413,13.449952,13.723554,12.471992,78.51,70.49,16.19119,763.430273
125,2017-10-04 17:50:00,15.888865,15.814923,15.674602,14.691452,14.852623,13.709848,82.67,74.16,16.627717,763.463522
126,2017-10-04 18:00:00,17.272309,17.224402,17.099067,16.06436,16.204604,14.927788,81.41,74.02,16.924386,763.397025
127,2017-10-04 18:10:00,17.112505,17.031526,17.046619,16.072,16.19239,15.065668,86.28,78.43,16.678575,763.446898
128,2017-10-04 18:20:00,16.684079,16.648224,16.693163,15.611308,15.816797,14.376268,78.8,70.07,16.91591,763.3804
129,2017-10-04 18:30:00,17.304269,17.285274,17.302779,16.329468,16.534393,15.30083,81.45,72.78,16.809957,763.280653
130,2017-10-04 18:40:00,14.915585,14.81329,14.877996,14.064972,14.196862,13.43179,82.22,74.77,16.466668,763.031287
131,2017-10-04 18:50:00,14.69262,14.667604,14.526061,13.644008,13.810582,12.91091,77.28,69.18,16.068284,762.898291
132,2017-10-04 19:00:00,14.312135,14.350627,14.133079,13.166508,13.470869,12.258278,72.39,63.88,15.33085,762.615675
133,2017-10-04 19:10:00,14.679684,14.745115,14.662882,13.652412,13.937306,12.629022,69.49,60.33,14.94518,762.33306
134,2017-10-04 19:20:00,14.248975,14.268587,14.108755,13.0351,13.40827,12.13342,70.18,61.3,15.114705,762.316435
135,2017-10-04 19:30:00,13.771847,13.841976,13.670926,12.792148,13.134973,11.95724,69.02,59.81,15.377469,762.316435
136,2017-10-04 19:40:00,14.427803,14.490905,14.344392,13.426268,13.839591,12.40152,69.2,60.15,15.767377,762.18344
137,2017-10-04 19:50:00,14.068625,14.125305,13.969653,12.914388,13.314372,12.082098,69.75,60.64,15.864854,762.083693
138,2017-10-04 20:00:00,14.697947,14.707677,14.587631,13.45148,13.873944,12.33641,73.08,64.16,15.911473,762.116942
139,2017-10-04 20:10:00,14.413344,14.422638,14.326909,13.31396,13.570874,12.567742,77.9,69.04,16.420049,762.150191
140,2017-10-04 20:20:00,14.222341,14.285735,14.20529,13.446132,13.774702,12.770732,74.44,65.05,15.835187,762.100317
141,2017-10-04 20:30:00,12.921082,12.981036,12.770944,11.811172,12.064686,11.093192,68.71,59.68,15.449517,761.917448
142,2017-10-04 20:40:00,13.214817,13.267462,13.243738,12.299368,12.64258,11.188942,72.78,63.76,15.678376,761.917448
143,2017-10-04 20:50:00,13.523009,13.516264,13.386641,12.617192,12.923511,11.921238,74.21,65.76,16.131856,761.967322
144,2017-10-04 21:00:00,14.159941,14.18174,13.971933,12.92432,13.2533,12.17938,70.0,61.22,16.021665,762.000571
145,2017-10-04 21:10:00,15.078432,15.117232,14.954008,13.86022,14.162509,12.78835,71.66,62.92,15.860616,761.950697
146,2017-10-04 21:20:00,14.593694,14.611539,14.526061,13.50496,13.841881,12.553188,71.7,62.92,16.047094,761.8842
147,2017-10-04 21:30:00,13.823593,13.841422,13.640521,12.529332,12.841827,11.7351,71.54,62.91,15.691091,761.767828
148,2017-10-04 21:40:00,13.290914,13.286181,12.983017,11.818048,12.1082,11.173622,77.96,69.57,16.059808,761.651457
149,2017-10-04 21:50:00,14.572387,14.531394,14.397601,13.197068,13.423538,12.27896,81.05,72.82,16.390382,761.834326
150,2017-10-04 22:00:00,12.152502,12.044527,11.911248,10.798108,11.012721,9.95032,85.68,78.13,16.025903,761.701331
151,2017-10-04 22:10:00,11.373269,11.329734,11.284909,10.54828,10.787518,10.02309,81.6,73.85,15.894521,761.668082
152,2017-10-04 22:20:00,12.806937,12.795833,12.701773,11.63316,11.914296,10.725512,80.97,72.97,15.60209,761.535086
153,2017-10-04 22:30:00,12.761278,12.801379,12.533026,11.123572,11.516565,10.32949,68.06,58.21,15.678376,761.535086
154,2017-10-04 22:40:00,13.073276,13.117755,12.601437,11.203028,11.65245,10.49801,69.67,60.14,15.021466,761.551711
155,2017-10-04 22:50:00,13.176007,13.176547,12.990618,11.49182,11.923457,10.477328,71.71,63.04,15.063848,761.535086
156,2017-10-04 23:00:00,12.343506,12.315145,12.004743,10.840128,11.26846,9.964108,66.09,56.9,14.860417,761.584959
157,2017-10-04 23:10:00,13.415713,13.483818,13.085633,11.535368,12.095222,10.576142,65.21,55.34,14.661225,761.634833
158,2017-10-04 23:20:00,12.99794,13.042417,12.717735,11.504808,12.055525,10.825092,64.09,54.83,14.614606,761.584959
159,2017-10-04 23:30:00,14.766434,14.845875,14.409002,13.22228,13.661719,12.37854,64.65,54.98,14.004315,761.535086
160,2017-10-04 23:40:00,13.74293,13.790118,13.50978,12.18324,12.550972,10.901692,69.28,60.44,13.499978,761.551711
161,2017-10-04 23:50:00,14.914824,14.976446,14.792863,13.17644,13.683094,11.844638,70.09,61.14,13.639836,761.634833
162,2017-10-05 00:00:00,13.254387,13.271991,13.093235,12.03426,12.463181,11.42487,67.61,58.73,13.567788,761.451964
163,2017-10-05 00:10:00,12.631914,12.728305,12.273065,10.698788,11.138682,10.00011,61.96,52.33,13.169404,761.318968
164,2017-10-05 00:20:00,12.518529,12.60365,12.023746,10.595648,11.030279,9.807078,64.16,54.7,12.898164,761.335593
165,2017-10-05 00:30:00,11.197485,11.238173,10.577237,9.09286,9.528671,8.24597,64.38,54.34,12.652352,761.518462
166,2017-10-05 00:40:00,10.212029,10.211072,9.673455,8.2601,8.650761,7.493758,65.71,56.38,12.512494,761.651457
167,2017-10-05 00:50:00,11.795608,11.873282,11.360161,9.924092,10.285964,9.144488,68.34,58.81,12.571828,761.867575
168,2017-10-05 01:00:00,12.149459,12.195528,11.757704,10.336652,10.789808,9.48689,70.67,60.53,12.6354,762.050444
169,2017-10-05 01:10:00,12.268931,12.223167,11.565393,9.81102,10.173744,8.921582,78.6,70.03,12.698972,762.067068
170,2017-10-05 01:20:00,12.167722,12.094398,11.514465,9.53598,9.85617,8.217628,81.15,71.37,12.626924,762.017195
171,2017-10-05 01:30:00,11.108452,11.019136,10.332479,8.410608,8.757637,7.515972,83.57,74.08,12.622686,762.18344
172,2017-10-05 01:40:00,11.520897,11.419263,11.173932,9.62766,10.032515,8.53322,82.54,74.38,12.70321,762.316435
173,2017-10-05 01:50:00,11.234012,11.167918,10.893447,9.423672,9.854643,8.50641,81.81,73.05,12.749829,762.366309
174,2017-10-05 02:00:00,10.857332,10.803058,10.577998,9.278512,9.742423,8.68642,79.47,70.82,12.745591,762.466055
175,2017-10-05 02:10:00,11.224119,11.189457,10.885846,9.28004,9.803495,8.645822,79.7,70.57,12.690496,762.399557
176,2017-10-05 02:20:00,10.969955,10.918238,10.482983,9.095152,9.623333,8.485728,80.11,71.14,12.593019,762.266562
177,2017-10-05 02:30:00,13.963611,13.868553,13.31747,11.271788,11.711232,9.91585,80.13,71.9,12.487065,762.18344
178,2017-10-05 02:40:00,13.655418,13.605469,13.313669,11.70192,11.91964,10.1648,79.62,71.0,12.588781,762.299811
179,2017-10-05 02:50:00,14.953633,14.840559,14.434846,12.562948,12.805184,10.894798,82.28,72.97,12.43197,762.316435
180,2017-10-05 03:00:00,14.418671,14.395831,14.252418,12.9014,13.170089,11.73893,83.22,75.01,12.440446,762.499304
181,2017-10-05 03:10:00,14.710123,14.704719,14.319308,13.05038,13.309028,12.097418,81.32,72.81,12.474351,762.549178
182,2017-10-05 03:20:00,13.911104,13.86407,13.549307,12.375768,12.666245,11.594922,82.92,75.02,12.516732,762.682173
183,2017-10-05 03:30:00,10.739381,10.738581,10.408491,9.377068,9.608065,8.780638,84.46,77.18,12.491304,762.682173
184,2017-10-05 03:40:00,9.666413,9.643814,9.487225,8.61918,8.860696,7.8668,82.85,74.93,12.45316,762.748671
185,2017-10-05 03:50:00,10.507285,10.465744,10.296753,9.26476,9.592797,8.857238,81.11,73.23,12.389588,762.831793
186,2017-10-05 04:00:00,11.791803,11.770304,11.584396,10.595648,10.868438,9.77797,81.72,73.58,12.326017,762.865042
187,2017-10-05 04:10:00,11.198246,11.187562,11.031789,10.163988,10.437117,9.49838,76.59,68.15,12.258206,762.765295
188,2017-10-05 04:20:00,10.361179,10.357451,10.102923,9.08904,9.320263,8.312612,76.32,68.7,12.092919,762.682173
189,2017-10-05 04:30:00,10.257687,10.24019,9.753267,8.37088,8.610301,7.681428,83.03,75.24,11.974252,762.565802
190,2017-10-05 04:40:00,11.456976,11.424023,11.018107,9.679612,9.888996,8.822768,78.14,71.09,11.885251,762.366309
191,2017-10-05 04:50:00,12.41732,12.413778,11.759984,10.309148,10.699727,9.216492,75.24,66.43,11.719964,762.299811
192,2017-10-05 05:00:00,11.8679,11.892555,11.326716,9.901172,10.205807,8.75919,76.12,66.46,11.643678,762.432806
193,2017-10-05 05:10:00,13.058057,13.049303,12.460815,10.879092,11.188303,9.836952,77.0,68.71,11.626725,762.349684
194,2017-10-05 05:20:00,12.777259,12.760475,12.466136,10.863812,11.226473,9.64775,78.01,69.31,11.50382,762.166815
195,2017-10-05 05:30:00,12.192834,12.173111,11.831435,10.209828,10.566132,9.059462,75.97,65.73,11.444486,761.900824
196,2017-10-05 05:40:00,12.354159,12.415211,12.383283,10.973828,11.399001,9.68605,69.34,59.02,11.499581,761.834326
197,2017-10-05 05:50:00,13.468981,13.545059,13.112998,11.59878,12.053235,10.17629,68.45,58.83,11.614011,761.850951
198,2017-10-05 06:00:00,12.771171,12.814321,12.236579,10.637668,11.024935,9.584938,67.15,57.34,11.800489,761.934073
199,2017-10-05 06:10:00,11.384684,11.447087,10.744464,9.358732,9.787464,8.531688,66.51,56.74,11.914918,761.983946
200,2017-10-05 06:20:00,10.291931,10.302125,9.868806,8.827752,9.089716,8.137198,62.86,53.34,12.012395,761.950697
201,2017-10-05 06:30:00,9.611624,9.663919,9.190018,8.08438,8.48205,7.458522,64.86,55.62,12.109872,761.8842
202,2017-10-05 06:40:00,11.551336,11.615004,11.254504,10.045568,10.442461,9.10006,65.21,55.32,12.186158,761.817702
203,2017-10-05 06:50:00,11.306304,11.322339,10.996064,9.942428,10.299705,9.447058,65.84,56.43,12.143777,761.900824
204,2017-10-05 07:00:00,10.501198,10.51959,10.140168,9.10814,9.503479,8.446662,62.77,53.14,12.156491,762.000571
205,2017-10-05 07:10:00,9.978411,10.029289,9.790513,8.75288,9.146971,8.220692,64.45,54.29,12.190396,761.950697
206,2017-10-05 07:20:00,9.950255,9.964026,9.715261,8.537432,8.950014,7.84765,67.11,57.25,12.224301,761.867575
207,2017-10-05 07:30:00,10.01646,10.028179,9.573879,8.308232,8.734735,7.607892,72.48,62.92,12.241254,761.934073
208,2017-10-05 07:40:00,10.035484,10.039041,9.45302,8.0691,8.514876,7.405668,70.48,60.54,12.253968,761.867575
209,2017-10-05 07:50:00,10.735576,10.765019,10.21618,8.84074,9.354616,8.18852,67.28,57.44,12.270921,761.867575
210,2017-10-05 08:00:00,11.728642,11.804137,11.400447,10.037928,10.527962,9.48689,64.46,54.41,12.287873,761.867575
211,2017-10-05 08:10:00,11.485132,11.550296,11.132885,9.652872,10.208097,8.822768,66.81,56.53,12.31754,761.734579
212,2017-10-05 08:20:00,11.719511,11.732033,11.238542,9.60092,10.180615,8.779872,72.98,62.61,12.326017,761.717955
213,2017-10-05 08:30:00,10.248556,10.291032,9.715261,8.07674,8.733972,7.363538,69.98,59.19,12.351445,761.684706
214,2017-10-05 08:40:00,9.831544,9.865346,9.58224,8.0691,8.779776,7.768752,74.74,65.16,12.359922,761.634833
215,2017-10-05 08:50:00,11.266733,11.230084,10.731542,8.953048,9.718758,8.389978,77.29,67.47,12.338731,761.435339
216,2017-10-05 09:00:00,11.877031,11.865424,11.66877,10.225108,10.650869,9.232578,77.72,67.01,12.355683,761.368842
217,2017-10-05 09:10:00,10.933429,10.953735,10.714059,9.387,9.818763,8.52939,74.19,64.01,12.427732,761.40209
218,2017-10-05 09:20:00,10.154956,10.115628,9.802675,8.54278,8.923295,7.637,77.92,68.36,12.465875,761.518462
219,2017-10-05 09:30:00,10.640455,10.560171,10.203258,8.94006,9.307285,8.14639,76.94,67.45,12.495542,761.518462
220,2017-10-05 09:40:00,10.218117,10.190643,9.699299,8.1837,8.456094,7.35358,74.83,66.79,12.525209,761.435339
