Date/time,Anemómetro 1;wind_speed;Avg,Anemómetro 1;wind_speed;Max,Anemómetro 1;wind_speed;Min,Anemómetro 1;wind_speed;StdDev,Anemómetro 1;wind_speed;Count,Anemómetro 2;wind_speed;Avg,Anemómetro 2;wind_speed;Max,Anemómetro 2;wind_speed;Min,Anemómetro 2;wind_speed;StdDev,Anemómetro 2;wind_speed;Count,Anemómetro 3;wind_speed;Avg,Anemómetro 3;wind_speed;Max,Anemómetro 3;wind_speed;Min,Anemómetro 3;wind_speed;StdDev,Anemómetro 3;wind_speed;Count,Anemómetro 4;wind_speed;Avg,Anemómetro 4;wind_speed;Max,Anemómetro 4;wind_speed;Min,Anemómetro 4;wind_speed;StdDev,Anemómetro 4;wind_speed;Count,Anemómetro 5;wind_speed;Avg,Anemómetro 5;wind_speed;Max,Anemómetro 5;wind_speed;Min,Anemómetro 5;wind_speed;StdDev,Anemómetro 5;wind_speed;Count,Anemómetro 6;wind_speed;Avg,Anemómetro 6;wind_speed;Max,Anemómetro 6;wind_speed;Min,Anemómetro 6;wind_speed;StdDev,Anemómetro 6;wind_speed;Count,Veleta 1;wind_direction;Avg,Veleta 1;wind_direction;StdDev,Veleta 1;wind_direction;Count,Veleta 2;wind_direction;Avg,Veleta 2;wind_direction;StdDev,Veleta 2;wind_direction;Count,Veleta 3;wind_direction;Avg,Veleta 3;wind_direction;StdDev,Veleta 3;wind_direction;Count,Hygro;humidity;Avg,Hygro;humidity;Max,Hygro;humidity;Min,Hygro;humidity;StdDev,Hygro;humidity;Count,Hygro;temperature;Avg,Hygro;temperature;Max,Hygro;temperature;Min,Hygro;temperature;StdDev,Hygro;temperature;Count,Barómetro 1;air_pressure;Avg,Barómetro 1;air_pressure;Max,Barómetro 1;air_pressure;Min,Barómetro 1;air_pressure;StdDev,Barómetro 1;air_pressure;Count,A1;Avg,A1;Max,A1;Min,A1;StdDev,A1;Count,A2;Avg,A2;Max,A2;Min,A2;StdDev,A2;Count,A3;Avg,A3;Max,A3;Min,A3;StdDev,A3;Count,C1;Avg,C1;Max,C1;Min,C1;StdDev,C1;Count,C2;Avg,C2;Max,C2;Min,C2;StdDev,C2;Count,C3;Avg,C3;Max,C3;Min,C3;StdDev,C3;Count,C4;Avg,C4;Max,C4;Min,C4;StdDev,C4;Count,C5;Avg,C5;Max,C5;Min,C5;StdDev,C5;Count,C6;Avg,C6;Max,C6;Min,C6;StdDev,C6;Count,D1;Avg,D1;Max,D1;Min,D1;StdDev,D1;Count,D2;Avg,D2;Max,D2;Min,D2;StdDev,D2;Count,D3;Avg,D3;Max,D3;Min,D3;StdDev,D3;Count,V;Avg,V;Max,V;Min,I;Avg,I;Max,I;Min,T,addr
2016-10-04 00:00:00,7.4068,7.7306,7.1786,0.1002,600,7.3799,7.6853,7.1789,0.0948,600,7.2087,7.5919,6.8564,0.1593,600,7.2147,7.5564,6.8662,0.1614,600,6.8672,7.3264,6.3131,0.1888,600,6.8641,7.3649,6.4417,0.1895,600,323.3280,1.2961,600,328.9941,1.3056,600,330.8199,1.3023,600,54.3447,54.4145,54.2314,0.0452,600,55.28181,55.35722,55.21683,0.03451,600,995.5800,995.7640,995.3429,0.0955,600,3.2597,3.2627,3.2557,0.0016,600,0.5434,0.5441,0.5423,0.0005,600,0.85282,0.85357,0.85217,0.00035,600,155.9617,163.0000,151.0000,2.1790,600,155.3650,162.0000,151.0000,2.0597,600,151.6633,160.0000,144.0000,3.4651,600,151.5733,159.0000,144.0000,3.5083,600,144.0300,154.0000,132.0000,4.0988,600,144.1517,155.0000,135.0000,4.1053,600,248.4000,259,242,3.6900,600,264.5167,275,257,3.7170,600,269.7100,282,261,3.7075,600,12.31,12.36,12.31,25.3133,27,25,25.0,171875
2016-10-04 00:10:00,7.4911,7.9606,7.1786,0.1813,600,7.4659,7.9154,7.0869,0.1796,600,7.4358,7.9597,6.9943,0.2385,600,7.4338,7.8785,7.0503,0.2343,600,7.1126,7.6028,6.6816,0.1986,600,7.1052,7.5495,6.5802,0.1925,600,321.4922,1.5929,600,325.9617,1.9792,600,326.6941,2.5142,600,54.2255,54.2924,54.1704,0.0186,600,54.89933,55.34501,54.35926,0.29873,600,995.4541,995.7457,995.1781,0.1140,600,3.2576,3.2624,3.2530,0.0019,600,0.5423,0.5429,0.5417,0.0002,600,0.84899,0.85345,0.84359,0.00299,600,157.7933,168.0000,151.0000,3.9416,600,157.2333,167.0000,149.0000,3.9023,600,156.6033,168.0000,147.0000,5.1889,600,156.3350,166.0000,148.0000,5.0914,600,149.3567,160.0000,140.0000,4.3117,600,149.3733,159.0000,138.0000,4.1709,600,243.1783,254,236,4.5348,600,255.8917,267,249,5.6347,600,257.9750,272,247,7.1577,600,12.31,12.36,12.31,25.2933,29,23,25.0,171937
2016-10-04 00:20:00,7.8524,8.1906,7.5466,0.1231,600,7.8326,8.1456,7.5011,0.1180,600,7.5983,7.9597,7.2241,0.1409,600,7.6062,7.9245,7.1883,0.1429,600,7.2695,7.6489,6.9119,0.1625,600,7.2612,7.7342,6.9033,0.1641,600,322.5957,0.9084,600,324.8029,0.4136,600,324.9377,0.6448,600,54.1956,54.2314,54.1398,0.0180,600,53.86334,54.34706,53.56273,0.18053,600,995.3480,995.5626,995.1781,0.0897,600,3.2558,3.2594,3.2530,0.0015,600,0.5420,0.5423,0.5414,0.0002,600,0.83863,0.84347,0.83563,0.00181,600,165.6483,173.0000,159.0000,2.6771,600,165.2017,172.0000,158.0000,2.5636,600,160.1383,168.0000,152.0000,3.0651,600,160.0833,167.0000,151.0000,3.1068,600,152.7633,161.0000,145.0000,3.5287,600,152.7533,163.0000,145.0000,3.5544,600,246.3167,251,239,2.5860,600,252.5950,256,250,1.1775,600,252.9783,259,249,1.8358,600,12.31,12.36,12.31,25.3333,27,25,25.0,171998
2016-10-04 00:30:00,7.6297,8.0526,7.4086,0.1565,600,7.6040,8.0995,7.3170,0.1600,600,7.2389,7.7758,6.8564,0.2369,600,7.2434,7.7864,6.8662,0.2421,600,7.0465,7.3264,6.7277,0.1200,600,7.0369,7.3187,6.6725,0.1181,600,324.6131,0.3207,600,326.5789,0.5793,600,328.0133,1.2830,600,54.1326,54.1704,54.0788,0.0208,600,53.23913,53.57494,52.84860,0.23088,600,995.3768,995.5626,995.1781,0.0758,600,3.2563,3.2594,3.2530,0.0013,600,0.5413,0.5417,0.5408,0.0002,600,0.83239,0.83575,0.82849,0.00231,600,160.8067,170.0000,156.0000,3.4018,600,160.2350,171.0000,154.0000,3.4761,600,152.3217,164.0000,144.0000,5.1536,600,152.1967,164.0000,144.0000,5.2628,600,147.9233,154.0000,141.0000,2.6055,600,147.8933,154.0000,140.0000,2.5579,600,252.0550,254,250,0.9129,600,257.6467,262,252,1.6491,600,261.7267,270,255,3.6525,600,12.31,12.36,12.31,25.3300,27,25,25.0,172059
2016-10-04 00:40:00,7.8668,8.1906,7.4546,0.1581,600,7.8507,8.2376,7.5011,0.1535,600,7.6774,8.2814,7.1782,0.2940,600,7.7037,8.3386,7.2343,0.2969,600,7.4083,8.0173,6.9119,0.2160,600,7.4016,8.0111,6.9033,0.2102,600,327.9906,2.1031,600,330.6310,2.2967,600,331.2688,1.5795,600,54.0591,54.1398,53.9567,0.0407,600,52.75823,52.90658,52.68685,0.05012,600,995.3548,995.5626,995.1781,0.0791,600,3.2559,3.2594,3.2530,0.0013,600,0.5406,0.5414,0.5396,0.0004,600,0.82758,0.82907,0.82687,0.00050,600,165.9617,173.0000,157.0000,3.4366,600,165.5933,174.0000,158.0000,3.3351,600,161.8600,175.0000,151.0000,6.3944,600,162.2017,176.0000,152.0000,6.4519,600,155.7767,169.0000,145.0000,4.6897,600,155.7950,169.0000,145.0000,4.5546,600,261.6617,270,250,5.9872,600,269.1717,278,256,6.5386,600,270.9867,281,261,4.4967,600,12.31,12.36,12.31,25.2967,27,23,25.0,172121
2016-10-04 00:50:00,8.3167,8.6506,7.7306,0.2033,600,8.3249,8.6979,7.6853,0.2051,600,8.3652,8.7412,8.0516,0.1214,600,8.3909,8.6606,8.1085,0.1217,600,7.8883,8.2476,7.4646,0.1554,600,7.8778,8.3804,7.3649,0.1597,600,329.6070,0.6162,600,331.5148,0.4375,600,330.4473,0.9477,600,53.9078,53.9872,53.8347,0.0386,600,53.05807,53.19346,52.89743,0.08064,600,995.2918,995.5443,995.0133,0.0941,600,3.2549,3.2591,3.2502,0.0016,600,0.5391,0.5399,0.5383,0.0004,600,0.83058,0.83193,0.82897,0.00081,600,175.7417,183.0000,163.0000,4.4205,600,175.8967,184.0000,162.0000,4.4567,600,176.8217,185.0000,170.0000,2.6416,600,177.1383,183.0000,171.0000,2.6447,600,166.1983,174.0000,157.0000,3.3746,600,166.1117,177.0000,155.0000,3.4601,600,266.2600,270,263,1.7543,600,271.6867,275,269,1.2454,600,268.6500,276,258,2.6981,600,12.31,12.36,12.31,25.3067,29,23,24.9,172184
2016-10-04 01:00:00,8.3888,8.6506,8.0986,0.0898,600,8.4007,8.6979,8.1456,0.0954,600,8.2204,8.5573,7.7298,0.1105,600,8.2485,8.5686,7.9245,0.1005,600,7.1641,7.8331,6.3131,0.3107,600,7.1373,7.8265,6.3494,0.3243,600,331.9514,1.2461,600,334.0631,1.7726,600,333.8474,2.2279,600,53.8528,53.8957,53.8041,0.0163,600,53.06058,53.17209,52.85775,0.07476,600,995.2181,995.3978,995.0133,0.0940,600,3.2536,3.2566,3.2502,0.0016,600,0.5385,0.5390,0.5380,0.0002,600,0.83061,0.83172,0.82858,0.00075,600,177.3083,183.0000,171.0000,1.9527,600,177.5433,184.0000,172.0000,2.0733,600,173.6717,181.0000,163.0000,2.4028,600,174.0417,181.0000,167.0000,2.1851,600,150.4750,165.0000,132.0000,6.7455,600,150.0700,165.0000,133.0000,7.0264,600,272.9283,278,265,3.5474,600,278.9350,293,269,5.0464,600,278.3217,301,263,6.3431,600,12.31,12.36,12.31,25.2700,27,23,24.0,172245
2016-10-04 01:10:00,8.1941,8.4666,7.9606,0.1009,600,8.1975,8.5598,7.8694,0.1059,600,8.0389,8.3274,7.6379,0.1125,600,8.0758,8.3386,7.7404,0.1076,600,6.9753,7.5107,5.8986,0.2679,600,6.9420,7.5034,5.8878,0.2875,600,332.5889,0.4491,600,334.8898,0.6671,600,335.4691,2.0956,600,53.8371,53.8652,53.8041,0.0204,600,52.71812,52.86386,52.45186,0.11110,600,995.2210,995.3978,994.9950,0.0875,600,3.2537,3.2566,3.2499,0.0015,600,0.5384,0.5387,0.5380,0.0002,600,0.82718,0.82864,0.82452,0.00111,600,173.0767,179.0000,168.0000,2.1944,600,173.1283,181.0000,166.0000,2.3009,600,169.7233,176.0000,161.0000,2.4475,600,170.2900,176.0000,163.0000,2.3377,600,146.3767,158.0000,123.0000,5.8170,600,145.8383,158.0000,123.0000,6.2292,600,274.7417,278,273,1.2784,600,281.2867,290,277,1.8993,600,282.9350,311,263,5.9669,600,12.31,12.36,12.31,25.3100,27,23,24.0,172306
2016-10-04 01:20:00,8.1317,8.5126,7.7766,0.1447,600,8.1448,8.5138,7.7313,0.1386,600,7.9602,8.3734,7.2701,0.2134,600,8.0014,8.4306,7.3263,0.2222,600,6.9091,7.6489,5.6683,0.3140,600,6.8854,7.5495,5.3800,0.3264,600,332.1559,0.8403,600,334.4280,1.3707,600,334.8638,2.1769,600,53.8982,53.9567,53.8347,0.0279,600,52.15551,52.45796,51.94220,0.15659,600,995.0305,995.2147,994.8119,0.0974,600,3.2505,3.2536,3.2469,0.0016,600,0.5390,0.5396,0.5383,0.0003,600,0.82156,0.82458,0.81942,0.00157,600,171.7200,180.0000,164.0000,3.1456,600,171.9833,180.0000,163.0000,3.0108,600,168.0117,177.0000,153.0000,4.6423,600,168.6717,178.0000,154.0000,4.8304,600,144.9400,161.0000,118.0000,6.8182,600,144.6117,159.0000,112.0000,7.0707,600,273.5100,279,269,2.3922,600,279.9733,300,271,3.9023,600,281.2133,307,262,6.1983,600,12.31,12.36,12.31,25.3133,27,25,24.0,172368
2016-10-04 01:30:00,8.3320,8.6506,8.0986,0.0866,600,8.3431,8.6519,8.0995,0.0926,600,8.1140,8.5573,7.4080,0.2034,600,8.1636,8.7066,7.5564,0.1922,600,7.1541,7.7870,6.4513,0.2521,600,7.1263,7.8265,6.3494,0.2774,600,332.2701,0.7464,600,334.7714,1.4442,600,335.0724,1.9334,600,53.9480,53.9872,53.8957,0.0178,600,51.89861,52.12531,51.75298,0.08116,600,994.9211,995.1964,994.6287,0.0960,600,3.2487,3.2533,3.2438,0.0016,600,0.5395,0.5399,0.5390,0.0002,600,0.81899,0.82125,0.81753,0.00081,600,176.0733,183.0000,171.0000,1.8834,600,176.2917,183.0000,171.0000,2.0116,600,171.3567,181.0000,156.0000,4.4252,600,172.1967,184.0000,159.0000,4.1774,600,150.2583,164.0000,135.0000,5.4740,600,149.8317,165.0000,133.0000,6.0095,600,273.8350,278,270,2.1249,600,280.9500,295,273,4.1117,600,281.8067,303,269,5.5048,600,12.31,12.36,12.31,25.2967,27,23,24.0,172429
