Date/time,Anemómetro 1;wind_speed;Avg,Anemómetro 1;wind_speed;Max,Anemómetro 1;wind_speed;Min,Anemómetro 1;wind_speed;StdDev,Anemómetro 1;wind_speed;Count,Anemómetro 2;wind_speed;Avg,Anemómetro 2;wind_speed;Max,Anemómetro 2;wind_speed;Min,Anemómetro 2;wind_speed;StdDev,Anemómetro 2;wind_speed;Count,Anemómetro 3;wind_speed;Avg,Anemómetro 3;wind_speed;Max,Anemómetro 3;wind_speed;Min,Anemómetro 3;wind_speed;StdDev,Anemómetro 3;wind_speed;Count,Anemómetro 4;wind_speed;Avg,Anemómetro 4;wind_speed;Max,Anemómetro 4;wind_speed;Min,Anemómetro 4;wind_speed;StdDev,Anemómetro 4;wind_speed;Count,Anemómetro 5;wind_speed;Avg,Anemómetro 5;wind_speed;Max,Anemómetro 5;wind_speed;Min,Anemómetro 5;wind_speed;StdDev,Anemómetro 5;wind_speed;Count,Anemómetro 6;wind_speed;Avg,Anemómetro 6;wind_speed;Max,Anemómetro 6;wind_speed;Min,Anemómetro 6;wind_speed;StdDev,Anemómetro 6;wind_speed;Count,Veleta 1;wind_direction;Avg,Veleta 1;wind_direction;StdDev,Veleta 1;wind_direction;Count,Veleta 2;wind_direction;Avg,Veleta 2;wind_direction;StdDev,Veleta 2;wind_direction;Count,Veleta 3;wind_direction;Avg,Veleta 3;wind_direction;StdDev,Veleta 3;wind_direction;Count,Hygro;humidity;Avg,Hygro;humidity;Max,Hygro;humidity;Min,Hygro;humidity;StdDev,Hygro;humidity;Count,Hygro;temperature;Avg,Hygro;temperature;Max,Hygro;temperature;Min,Hygro;temperature;StdDev,Hygro;temperature;Count,Barómetro 1;air_pressure;Avg,Barómetro 1;air_pressure;Max,Barómetro 1;air_pressure;Min,Barómetro 1;air_pressure;StdDev,Barómetro 1;air_pressure;Count,A1;Avg,A1;Max,A1;Min,A1;StdDev,A1;Count,A2;Avg,A2;Max,A2;Min,A2;StdDev,A2;Count,A3;Avg,A3;Max,A3;Min,A3;StdDev,A3;Count,C1;Avg,C1;Max,C1;Min,C1;StdDev,C1;Count,C2;Avg,C2;Max,C2;Min,C2;StdDev,C2;Count,C3;Avg,C3;Max,C3;Min,C3;StdDev,C3;Count,C4;Avg,C4;Max,C4;Min,C4;StdDev,C4;Count,C5;Avg,C5;Max,C5;Min,C5;StdDev,C5;Count,C6;Avg,C6;Max,C6;Min,C6;StdDev,C6;Count,D1;Avg,D1;Max,D1;Min,D1;StdDev,D1;Count,D2;Avg,D2;Max,D2;Min,D2;StdDev,D2;Count,D3;Avg,D3;Max,D3;Min,D3;StdDev,D3;Count,V;Avg,V;Max,V;Min,I;Avg,I;Max,I;Min,T,addr
2018-05-25 00:00:00,0.0000,0.0000,0.0000,0.0000,600,0.0000,0.0000,0.0000,0.0000,600,0.0000,0.0000,0.0000,0.0000,600,0.0000,0.0000,0.0000,0.0000,600,0.0009,0.2793,0.0000,0.0161,600,0.0000,0.0000,0.0000,0.0000,600,---,---,0,328.0643,2.3574,600,326.1697,2.9354,600,89.9204,90.1212,89.7244,0.1171,600,25.13805,25.17136,25.10422,0.01652,600,1000.7118,1001.0376,1000.4883,0.1102,600,3.3452,3.3506,3.3415,0.0018,600,0.8992,0.9012,0.8972,0.0012,600,0.55138,0.55171,0.55104,0.00017,600,0.0000,0.0000,0.0000,0.0000,600,0.0000,0.0000,0.0000,0.0000,600,0.0000,0.0000,0.0000,0.0000,600,0.0000,0.0000,0.0000,0.0000,600,0.0033,1.0000,0.0000,0.0577,600,0.0000,0.0000,0.0000,0.0000,600,---,---,---,---,0,261.8717,283,238,6.7122,600,256.4833,301,224,8.3600,600,12.11,12.16,12.06,25.1867,27,23,26.0,5432304
2018-05-25 00:10:00,0.0000,0.0000,0.0000,0.0000,600,0.0000,0.0000,0.0000,0.0000,600,0.0000,0.0000,0.0000,0.0000,600,0.0000,0.0000,0.0000,0.0000,600,0.0014,0.2793,0.0000,0.0197,600,0.0000,0.0000,0.0000,0.0000,600,---,---,0,325.8748,2.4909,600,322.9144,2.8277,600,90.2728,90.4569,90.0601,0.1113,600,25.07298,25.11948,25.02792,0.02344,600,1000.6760,1000.8545,1000.4883,0.0778,600,3.3446,3.3476,3.3415,0.0013,600,0.9027,0.9046,0.9006,0.0011,600,0.55073,0.55119,0.55028,0.00023,600,0.0000,0.0000,0.0000,0.0000,600,0.0000,0.0000,0.0000,0.0000,600,0.0000,0.0000,0.0000,0.0000,600,0.0000,0.0000,0.0000,0.0000,600,0.0050,1.0000,0.0000,0.0706,600,0.0000,0.0000,0.0000,0.0000,600,---,---,---,---,0,255.6433,278,228,7.0922,600,247.2233,273,221,8.0514,600,12.11,12.16,12.06,25.1600,27,23,26.0,5432365
2018-05-25 00:20:00,0.0000,0.0000,0.0000,0.0000,600,0.0000,0.0000,0.0000,0.0000,600,0.0000,0.0000,0.0000,0.0000,600,0.0000,0.0000,0.0000,0.0000,600,0.0009,0.2793,0.0000,0.0161,600,0.0000,0.0000,0.0000,0.0000,600,---,---,0,327.7702,2.5184,600,324.8334,2.7747,600,90.6309,90.8231,90.4263,0.1126,600,24.98666,25.03708,24.94247,0.02625,600,1000.6767,1000.8728,1000.4883,0.0629,600,3.3446,3.3479,3.3415,0.0010,600,0.9063,0.9082,0.9043,0.0011,600,0.54987,0.55037,0.54942,0.00026,600,0.0000,0.0000,0.0000,0.0000,600,0.0000,0.0000,0.0000,0.0000,600,0.0000,0.0000,0.0000,0.0000,600,0.0000,0.0000,0.0000,0.0000,600,0.0033,1.0000,0.0000,0.0577,600,0.0000,0.0000,0.0000,0.0000,600,---,---,---,---,0,261.0350,288,237,7.1707,600,252.6817,272,231,7.9001,600,12.11,12.16,12.06,25.1767,27,23,26.0,5432426
2018-05-25 00:30:00,0.0000,0.0000,0.0000,0.0000,600,0.0000,0.0000,0.0000,0.0000,600,0.0000,0.0000,0.0000,0.0000,600,0.0000,0.0000,0.0000,0.0000,600,0.0000,0.0000,0.0000,0.0000,600,0.0000,0.0000,0.0000,0.0000,600,---,---,0,327.0302,1.9861,600,325.0797,2.3758,600,90.9792,91.1283,90.7926,0.0898,600,24.91056,24.95163,24.86312,0.02402,600,1000.5302,1000.7080,1000.2869,0.1237,600,3.3422,3.3451,3.3381,0.0021,600,0.9098,0.9113,0.9079,0.0009,600,0.54911,0.54952,0.54863,0.00024,600,0.0000,0.0000,0.0000,0.0000,600,0.0000,0.0000,0.0000,0.0000,600,0.0000,0.0000,0.0000,0.0000,600,0.0000,0.0000,0.0000,0.0000,600,0.0000,0.0000,0.0000,0.0000,600,0.0000,0.0000,0.0000,0.0000,600,---,---,---,---,0,258.9300,278,238,5.6546,600,253.3817,276,226,6.7650,600,12.11,12.16,12.06,25.1733,27,23,25.9,5432488
2018-05-25 00:40:00,0.0000,0.0000,0.0000,0.0000,600,0.0000,0.0000,0.0000,0.0000,600,0.0000,0.0000,0.0000,0.0000,600,0.0000,0.0000,0.0000,0.0000,600,0.0000,0.0000,0.0000,0.0000,600,0.0000,0.0000,0.0000,0.0000,600,---,---,0,327.3151,2.0347,600,325.2309,2.4825,600,91.3029,91.4945,91.0978,0.0896,600,24.82587,24.87533,24.77767,0.02438,600,1000.3748,1000.7080,1000.1221,0.1003,600,3.3396,3.3451,3.3354,0.0017,600,0.9130,0.9149,0.9110,0.0009,600,0.54826,0.54875,0.54778,0.00024,600,0.0000,0.0000,0.0000,0.0000,600,0.0000,0.0000,0.0000,0.0000,600,0.0000,0.0000,0.0000,0.0000,600,0.0000,0.0000,0.0000,0.0000,600,0.0000,0.0000,0.0000,0.0000,600,0.0000,0.0000,0.0000,0.0000,600,---,---,---,---,0,259.7400,275,230,5.7932,600,253.8117,281,232,7.0684,600,12.11,12.16,12.06,25.1433,27,23,25.0,5432549
2018-05-25 00:50:00,0.0000,0.0000,0.0000,0.0000,600,0.0000,0.0000,0.0000,0.0000,600,0.0000,0.0000,0.0000,0.0000,600,0.0000,0.0000,0.0000,0.0000,600,0.0000,0.0000,0.0000,0.0000,600,0.0000,0.0000,0.0000,0.0000,600,---,---,0,327.3840,1.5207,600,325.7698,1.8372,600,91.6390,91.8607,91.4335,0.1031,600,24.74896,24.79293,24.71053,0.01973,600,1000.2770,1000.5066,999.9390,0.0964,600,3.3380,3.3418,3.3323,0.0016,600,0.9164,0.9186,0.9143,0.0010,600,0.54749,0.54793,0.54711,0.00020,600,0.0000,0.0000,0.0000,0.0000,600,0.0000,0.0000,0.0000,0.0000,600,0.0000,0.0000,0.0000,0.0000,600,0.0000,0.0000,0.0000,0.0000,600,0.0000,0.0000,0.0000,0.0000,600,0.0000,0.0000,0.0000,0.0000,600,---,---,---,---,0,259.9367,274,245,4.3294,600,255.3450,268,237,5.2305,600,12.11,12.16,12.06,25.1633,27,23,25.0,5432610
2018-05-25 01:00:00,0.0000,0.0000,0.0000,0.0000,600,0.0000,0.0000,0.0000,0.0000,600,0.0000,0.0000,0.0000,0.0000,600,0.0000,0.0000,0.0000,0.0000,600,0.0005,0.2793,0.0000,0.0114,600,0.0000,0.0000,0.0000,0.0000,600,---,---,0,329.0890,1.3765,600,327.4584,1.8772,600,91.9524,92.1049,91.8302,0.0897,600,24.69273,24.72579,24.65865,0.01689,600,1000.1319,1000.3418,999.9207,0.1182,600,3.3355,3.3390,3.3320,0.0020,600,0.9195,0.9210,0.9183,0.0009,600,0.54693,0.54726,0.54659,0.00017,600,0.0000,0.0000,0.0000,0.0000,600,0.0000,0.0000,0.0000,0.0000,600,0.0000,0.0000,0.0000,0.0000,600,0.0000,0.0000,0.0000,0.0000,600,0.0017,1.0000,0.0000,0.0408,600,0.0000,0.0000,0.0000,0.0000,600,---,---,---,---,0,264.7867,276,254,3.9188,600,260.1483,275,244,5.3445,600,12.11,12.16,12.06,25.1467,27,23,25.0,5432671
2018-05-25 01:10:00,0.0000,0.0000,0.0000,0.0000,600,0.0000,0.0000,0.0000,0.0000,600,0.0000,0.0000,0.0000,0.0000,600,0.0000,0.0000,0.0000,0.0000,600,0.0000,0.0000,0.0000,0.0000,600,0.0000,0.0000,0.0000,0.0000,600,---,---,0,328.1761,1.2076,600,326.3808,1.7139,600,92.2478,92.3795,92.1049,0.0721,600,24.64135,24.67086,24.60677,0.01495,600,1000.0206,1000.3235,999.7559,0.0888,600,3.3337,3.3387,3.3293,0.0015,600,0.9225,0.9238,0.9210,0.0007,600,0.54641,0.54671,0.54607,0.00015,600,0.0000,0.0000,0.0000,0.0000,600,0.0000,0.0000,0.0000,0.0000,600,0.0000,0.0000,0.0000,0.0000,600,0.0000,0.0000,0.0000,0.0000,600,0.0000,0.0000,0.0000,0.0000,600,0.0000,0.0000,0.0000,0.0000,600,---,---,---,---,0,262.1900,276,252,3.4381,600,257.0833,274,243,4.8795,600,12.10,12.16,12.06,25.2133,27,23,25.0,5432733
2018-05-25 01:20:00,0.0000,0.0000,0.0000,0.0000,600,0.0000,0.0000,0.0000,0.0000,600,0.0000,0.0000,0.0000,0.0000,600,0.0000,0.0000,0.0000,0.0000,600,0.0000,0.0000,0.0000,0.0000,600,0.0000,0.0000,0.0000,0.0000,600,---,---,0,331.0344,1.5542,600,330.0881,1.7787,600,92.5018,92.6237,92.3185,0.0614,600,24.58632,24.61898,24.54573,0.01809,600,999.9399,1000.1404,999.7375,0.0740,600,3.3323,3.3357,3.3290,0.0012,600,0.9250,0.9262,0.9232,0.0006,600,0.54586,0.54619,0.54546,0.00018,600,0.0000,0.0000,0.0000,0.0000,600,0.0000,0.0000,0.0000,0.0000,600,0.0000,0.0000,0.0000,0.0000,600,0.0000,0.0000,0.0000,0.0000,600,0.0000,0.0000,0.0000,0.0000,600,0.0000,0.0000,0.0000,0.0000,600,---,---,---,---,0,270.3200,286,251,4.4250,600,267.6283,285,250,5.0642,600,12.10,12.16,12.06,25.2467,27,23,25.0,5432794
2018-05-25 01:30:00,0.0000,0.0000,0.0000,0.0000,600,0.0000,0.0000,0.0000,0.0000,600,0.0000,0.0000,0.0000,0.0000,600,0.0000,0.0000,0.0000,0.0000,600,0.0005,0.2793,0.0000,0.0114,600,0.0000,0.0000,0.0000,0.0000,600,---,---,0,330.4109,1.5072,600,328.9437,1.9691,600,92.7259,92.8983,92.5932,0.0728,600,24.51239,24.55794,24.46944,0.02380,600,999.9134,1000.1404,999.7375,0.0824,600,3.3319,3.3357,3.3290,0.0014,600,0.9273,0.9290,0.9259,0.0007,600,0.54512,0.54558,0.54469,0.00024,600,0.0000,0.0000,0.0000,0.0000,600,0.0000,0.0000,0.0000,0.0000,600,0.0000,0.0000,0.0000,0.0000,600,0.0000,0.0000,0.0000,0.0000,600,0.0017,1.0000,0.0000,0.0408,600,0.0000,0.0000,0.0000,0.0000,600,---,---,---,---,0,268.5467,283,255,4.2909,600,264.3733,281,248,5.6062,600,12.10,12.16,12.06,25.2267,27,23,25.0,5432855
